"","Fiscalyear","Ccode","Dcode","state_rev_PP_16","CAExp_PP","CALocalAssist_PP","timetrend","formula_weight","pred_mod1","pred_mod2"
"2210",2005,23,"65581",11001.83,3372,12605,2,0.07334,13159.8793566147,11278.223171906
"2211",2005,23,"65607",13672.63,3372,12605,2,0.41324,13137.1033957716,13617.0588586691
"2212",2005,23,"65615",8333.48,3372,12605,2,0.24993,8276.36881435147,8357.11414185654
"2213",2005,23,"65623",8722.16,3372,12605,2,0.26008,8736.27014753017,8844.30799383929
"2214",2005,23,"73866",11501.81,3372,12605,2,0.25476,12239.3652211744,12170.6054772675
"2215",2005,23,"73916",11162.25,3372,12605,2,0.22697,11094.4431848162,11630.8496711769
"2216",2005,23,"75218",16613.05,3372,12605,2,0.14738,18327.3486549941,16783.7227429915
"2217",2005,24,"65631",8140.53,3372,12605,2,0.32294,8026.14622473348,8082.56770852739
"2218",2005,24,"65649",8012.32,3372,12605,2,0.23229,8150.55511117192,8215.4319876835
"2219",2005,24,"65680",8456.2,3372,12605,2,0.34128,9676.62781295984,9337.56144014748
"2220",2005,24,"65698",7916.63,3372,12605,2,0.15151,8090.18317677029,8162.97596378776
"2221",2005,24,"65722",8272.77,3372,12605,2,0.32854,8485.49930510797,8421.45004450188
"2222",2005,24,"65730",9764.09,3372,12605,2,0.31188,9902.19264099391,10068.5532723642
"2223",2005,24,"65748",8344.84,3372,12605,2,0.34723,8451.99883585769,8404.66073217417
"2224",2005,24,"65755",8277.95,3372,12605,2,0.27037,8157.88105771825,8359.29175217233
"2225",2005,24,"65763",7888.35,3372,12605,2,0.07704,7730.4911775764,8015.48198294565
"2226",2005,24,"65771",8543.28,3372,12605,2,0.2976,8594.41078603905,8777.47348106144
"2227",2005,24,"65789",8561.32,3372,12605,2,0.27268,8816.97307837272,8733.39406576838
"2228",2005,24,"65813",10067.23,3372,12605,2,0.10866,9004.2766421193,9699.43393337973
"2229",2005,24,"65821",8321.34,3372,12605,2,0.38139,8606.49462614194,8574.19004247868
"2230",2005,24,"65839",11901.83,3372,12605,2,0.28633,10294.7128367855,10977.1244909627
"2231",2005,24,"65862",8143.78,3372,12605,2,0.34968,8071.33243352154,8255.50289296738
"2232",2005,24,"65870",7876.49,3372,12605,2,0.37523,8432.32623773001,8193.85780721912
"2233",2005,24,"73619",8327.01,3372,12605,2,0.31069,8429.24723641436,8438.60849554895
"2234",2005,24,"73726",9065.66,3372,12605,2,0.31069,9616.55323641436,9590.53467369404
"2235",2005,24,"75317",8964.16,3372,12605,2,0.35626,9008.20355296148,9096.71533791437
"2236",2005,24,"75366",8268.51,3372,12605,2,0.37523,8335.69323772999,8431.15409562354
"2237",2005,25,"65896",13810.58,3372,12605,2,0.21381,14208.6769459362,13789.9427269673
"2238",2005,25,"73585",10913,3372,12605,2,0.16348,10592.5620110707,11442.2027177072
"2239",2005,25,"73593",11414.25,3372,12605,2,0.29851,11583.3410365999,11226.5193607312
"2240",2005,26,"73668",23350.05,3372,12605,2,0.13247,21635.0367034971,22378.2926320891
"2241",2005,26,"73692",10775.65,3372,12605,2,0.15802,11254.3805077056,10676.728302555
"2242",2005,27,"65961",8118.06,3372,12605,2,0.3634,7868.93898043903,7946.94796048853
"2243",2005,27,"65979",14595.4,3372,12605,2,0.10958,13062.4978624665,13472.0618635125
"2244",2005,27,"65987",19201.2,3372,12605,2,0.03396,19986.1993378386,19054.5792252066
"2245",2005,27,"65995",8823.58,3372,12605,2,0.40078,9417.74104193849,9060.9317812328
"2246",2005,27,"66027",10896.34,3372,12605,2,0.20303,9813.43851621539,10470.2216457324
"2247",2005,27,"66035",7945.66,3372,12605,2,0.37768,8085.98983539386,7900.60329523436
"2248",2005,27,"66050",8359.2,3372,12605,2,0.36284,8517.72167240149,8389.07780719193
"2249",2005,27,"66068",8762.79,3372,12605,2,0.30509,9120.6391560399,9091.62483313607
"2250",2005,27,"66076",8726.54,3372,12605,2,0.03232,8507.53629287174,9029.87299515948
"2251",2005,27,"66084",8699.38,3372,12605,2,0.0376,8403.35534008201,8807.80794159013
"2252",2005,27,"66092",9028.89,3372,12605,2,0.21808,8656.7740447217,9000.48117430343
"2253",2005,27,"66134",12489.47,3372,12605,2,0.04922,13236.230231859,12646.7464370538
"2254",2005,27,"66142",8353.94,3372,12605,2,0.32315,8241.98459024758,8367.56802406851
"2255",2005,27,"66159",8707.12,3372,12605,2,0.22676,8748.65081930213,8683.77251985978
"2256",2005,27,"66167",8951.9,3372,12605,2,0.1056,9170.60688748612,8874.7731238642
"2257",2005,27,"66175",8886.42,3372,12605,2,0.41884,8723.45747614612,8643.83225505837
"2258",2005,27,"66183",10956.93,3372,12605,2,0.32,12141.5651075369,11100.3502635838
"2259",2005,27,"66191",7622.86,3372,12605,2,0.25931,7545.78347397867,7694.86498836771
"2260",2005,27,"66225",7936.12,3372,12605,2,0.03298,7331.6352987731,7696.67248773925
"2261",2005,27,"66233",7616.93,3372,12605,2,0.01256,7295.521994979,7538.07286257522
"2262",2005,27,"73825",8819.96,3372,12605,2,0.30236,8776.45840435735,9039.83604975857
"2263",2005,27,"75150",38231.25,3372,12605,2,0.425,56393.206864558,40728.1632669031
"2264",2005,27,"75440",8350.47,3372,12605,2,0.36837,8516.63196427132,8601.61012256184
"2265",2005,27,"75473",8752.16,3372,12605,2,0.35584,8802.50982193344,8948.23277538047
"2266",2005,28,"66241",12172.53,3372,12605,2,0.2598,13730.1889935115,12177.4356931799
"2267",2005,28,"66258",15317.05,3372,12605,2,0.10416,14568.965238247,15131.39114742
"2268",2005,28,"66266",9432.58,3372,12605,2,0.09824,9260.06112470831,9610.5960877731
"2269",2005,28,"66282",14430.95,3372,12605,2,0.31846,17779.5947604339,15552.8964904203
"2270",2005,28,"66290",15571.38,3372,12605,2,0.08334,16393.7761429978,14384.5807790194
"2271",2005,29,"66316",7586.49,3372,12605,2,0.06394,7928.1777574147,7892.2033514122
"2272",2005,29,"66324",7703.14,3372,12605,2,0.07544,7441.74401175516,7858.61508081775
"2273",2005,29,"66332",9406.21,3372,12605,2,0.19932,9906.09272546728,9614.23821892782
"2274",2005,29,"66340",8331.26,3372,12605,2,0.05844,8663.76037490407,8431.49841138451
"2275",2005,29,"66357",9975.99,3372,12605,2,0.06954,9260.0868377892,9784.67757365646
"2276",2005,29,"66373",8648.5,3372,12605,2,0.06976,7853.14517308962,7991.95976251894
"2277",2005,29,"66381",8066.38,3372,12605,2,0.0932,7861.03535237128,7972.71700063529
"2278",2005,29,"66399",12144.86,3372,12605,2,0.25742,12950.0771843523,12148.1136524097
"2279",2005,29,"66407",8127.66,3372,12605,2,0.06518,8611.97301092617,8552.89557941713
"2280",2005,29,"66415",167951.34,3372,12605,2,0.334,82750.5348084728,145894.634060779
"2281",2005,30,"66423",8735.45,3372,12605,2,0.36298,8588.0792494109,8782.57534460776
"2282",2005,30,"66431",9104.21,3372,12605,2,0.24419,9347.00715696764,9257.37694695062
"2283",2005,30,"66449",8018.25,3372,12605,2,0.06378,7872.39124083256,8143.04038476078
"2284",2005,30,"66456",7498.55,3372,12605,2,0.28717,7490.49229884163,7809.83111336494
"2285",2005,30,"66464",8090.86,3372,12605,2,0.04796,7950.35903877468,8183.1166668043
"2286",2005,30,"66472",8022.58,3372,12605,2,0.20933,7935.79848163662,8202.38264062398
"2287",2005,30,"66480",8325.39,3372,12605,2,0.08922,7701.93237739086,8126.88571187393
"2288",2005,30,"66498",7202.97,3372,12605,2,0.05484,6865.06325180628,7214.42910633117
"2289",2005,30,"66506",7385.64,3372,12605,2,0.10414,7423.79629867421,7600.81380170851
"2290",2005,30,"66514",8531.92,3372,12605,2,0.09424,8641.19421015506,8520.58819856597
"2291",2005,30,"66522",8345.96,3372,12605,2,0.29459,8397.6738803378,8422.48763672736
"2292",2005,30,"66530",7404.8,3372,12605,2,0.03994,6970.51027009559,7270.8864312611
"2293",2005,30,"66548",10093.85,3372,12605,2,0.06536,10268.2254670811,10279.5514614899
"2294",2005,30,"66555",12558.34,3372,12605,2,0.02228,13752.3266273433,12549.7927113116
"2295",2005,30,"66563",7681.85,3372,12605,2,0.28542,7617.47658622459,7745.44067866507
"2296",2005,30,"66589",8486.66,3372,12605,2,0.34583,8338.42306576413,8516.34226771896
"2297",2005,30,"66597",9966.98,3372,12605,2,0.09634,10763.8168652955,10113.5092756899
"2298",2005,30,"66613",7767.69,3372,12605,2,0.0883,7510.3461570436,7819.74968097897
"2299",2005,30,"66621",8374.6,3372,12605,2,0.10072,8211.73163173121,8487.91927034996
"2300",2005,30,"66647",8122.99,3372,12605,2,0.0742,8065.68675824361,8251.80729910234
"2301",2005,30,"66670",9068.53,3372,12605,2,0.37796,8909.81098941255,9023.17084876322
"2302",2005,30,"66696",7885.46,3372,12605,2,0.26855,8031.87355659656,8171.49508458376
"2303",2005,30,"66746",7790.25,3372,12605,2,0.2696,7785.09838416677,7953.26967728263
"2304",2005,30,"73635",8216.63,3372,12605,2,0.06284,8144.49008091257,8251.39291357061
"2305",2005,30,"73643",8189.43,3372,12605,2,0.09036,7995.26993303851,8267.93336138553
"2306",2005,30,"73650",7944.76,3372,12605,2,0.05232,7920.05386563769,8033.92218091972
"2307",2005,30,"73924",8158.67,3372,12605,2,0.03022,7954.10463773132,8236.64722896161
"2308",2005,31,"66761",10983.54,3372,12605,2,0.05438,8200.5816416326,9367.52479993044
"2309",2005,31,"66779",9910.75,3372,12605,2,0.08484,9394.74761095511,9530.94653879533
"2310",2005,31,"66787",7892.38,3372,12605,2,0.14899,9051.67079060183,7892.84153159603
"2311",2005,31,"66795",7575.06,3372,12605,2,0.10368,10046.4866885006,7883.48888452254
"2312",2005,31,"66803",7264.48,3372,12605,2,0.08654,7227.81247464019,7302.62283044611
"2313",2005,31,"66829",7334.79,3372,12605,2,0.02788,7282.08970771773,7310.34865610387
"2314",2005,31,"66837",7530.61,3372,12605,2,0.08592,8127.08134788446,7976.90401871512
"2315",2005,31,"66845",7246.69,3372,12605,2,0.04246,8013.87565626406,7465.71997085152
"2316",2005,31,"66852",11292.91,3372,12605,2,0.07052,14900.6638768547,10499.9003331732
"2317",2005,31,"66886",7793.88,3372,12605,2,0.07322,9588.83871917811,7907.01589477496
"2318",2005,31,"66894",8170.81,3372,12605,2,0.05386,8548.61721274065,8398.43642782208
"2319",2005,31,"66910",7188.09,3372,12605,2,0.06594,7112.82271469126,7288.58680520811
"2320",2005,31,"66928",8119.63,3372,12605,2,0.05928,8043.96983696026,8236.08473020389
"2321",2005,31,"66944",10024.35,3372,12605,2,0.0938,10941.7865395542,9615.98704690573
"2322",2005,31,"66951",10121.57,3372,12605,2,0.0744,8657.17215397127,9929.43289064922
"2323",2005,31,"75085",7488.39,3372,12605,2,0.0428,7520.01662900111,7529.63733820705
"2324",2005,32,"66969",10200.88,3372,12605,2,0.10874,11648.1624004104,10850.6170374545
"2325",2005,33,"66977",7690.68,3372,12605,2,0.30047,7738.23811473097,7820.89404841866
"2326",2005,33,"66985",7710.42,3372,12605,2,0.33722,8312.6390796884,8148.50611509936
"2327",2005,33,"66993",7379.17,3372,12605,2,0.15788,7406.42493069626,7616.72227034023
"2328",2005,33,"67033",7872.53,3372,12605,2,0.0915,7820.98948868617,8036.17097317986
"2329",2005,33,"67041",30604.94,3372,12605,2,0.22501,34254.7331066852,30205.915291366
"2330",2005,33,"67058",7712.22,3372,12605,2,0.21192,7741.23265630981,7796.77521104118
"2331",2005,33,"67082",7240.24,3372,12605,2,0.29648,7583.52616996418,7411.16472684514
"2332",2005,33,"67090",7717.17,3372,12605,2,0.29151,7753.83318613182,7799.82405663598
"2333",2005,33,"67116",7137.22,3372,12605,2,0.09786,7320.92027282576,7308.90036007998
"2334",2005,33,"67124",8236.02,3372,12605,2,0.31993,8302.56231903222,8390.94357182483
"2335",2005,33,"67157",9162.2,3372,12605,2,0.30215,9894.97503884331,9539.4099356095
"2336",2005,33,"67173",7712.3,3372,12605,2,0.32105,7858.46793510709,7859.06492612985
"2337",2005,33,"67181",7928.09,3372,12605,2,0.2458,8027.83129257529,8222.41054827845
"2338",2005,33,"67199",7980.95,3372,12605,2,0.38832,8573.79768810536,8281.90915639017
"2339",2005,33,"67207",8510.17,3372,12605,2,0.22914,8671.49262846129,8599.11759303806
"2340",2005,33,"67215",8123.5,3372,12605,2,0.18959,8204.71712331666,8216.75664172281
"2341",2005,33,"67231",7140.77,3372,12605,2,0.24258,7415.88102136,7568.82754595416
"2342",2005,33,"67249",7516.16,3372,12605,2,0.30418,7589.52890547908,7825.53951267448
"2343",2005,33,"73676",8094.25,3372,12605,2,0.37068,8466.38298492577,8326.55184909926
"2344",2005,33,"75176",8185.7,3372,12605,2,0.1737,7747.42913275413,7974.19016726865
"2345",2005,33,"75192",7444.9,3372,12605,2,0.0471,7266.64663714575,7536.32840204569
"2346",2005,33,"75200",7524.66,3372,12605,2,0.0711,7327.12712446492,7604.87289902772
"2347",2005,33,"75242",7350.93,3372,12605,2,0.31587,11447.3955857607,8074.2243689064
"2348",2005,34,"67280",7520.37,3372,12605,2,0.1296,7883.20737480525,7873.78081074508
"2349",2005,34,"67314",8291.18,3372,12605,2,0.11672,8355.61228994397,8379.48483555675
"2350",2005,34,"67322",7704.89,3372,12605,2,0.25945,8040.34105098805,8161.93819773006
"2351",2005,34,"67330",7495.62,3372,12605,2,0.07792,7736.04851877813,7613.24926493114
"2352",2005,34,"67348",7490.73,3372,12605,2,0.19547,7626.61435770984,7650.01642890156
"2353",2005,34,"67355",8193,3372,12605,2,0.12253,8416.6697358325,8387.6080011671
"2354",2005,34,"67413",8672.09,3372,12605,2,0.15123,8909.60802275161,8606.12872145353
"2355",2005,34,"67421",8678.57,3372,12605,2,0.38545,8527.65035941337,8675.12995745364
"2356",2005,34,"67439",9219.02,3372,12605,2,0.25308,9498.0332970621,9390.45029042153
"2357",2005,34,"67447",9061.58,3372,12605,2,0.10236,9308.58567669811,9167.14666522034
"2358",2005,34,"73973",8122.59,3372,12605,2,0.17615,8118.83673041795,8235.46807586026
"2359",2005,34,"75283",8916.79,3372,12605,2,0.16831,9082.50041789373,8876.22534362081
"2360",2005,35,"67454",12775.32,3372,12605,2,0.048,11979.9649179202,11957.1204617725
"2361",2005,35,"67462",10256.86,3372,12605,2,0.0625,10697.2041081756,10493.6322851476
"2362",2005,35,"67470",7692.61,3372,12605,2,0.21129,7545.9915597677,7714.88938708913
"2363",2005,35,"67488",11981.2,3372,12605,2,0.09524,10002.5531887934,10017.7977965528
"2364",2005,35,"67504",7701.66,3372,12605,2,0.09362,7361.80608339935,7656.88255542796
"2365",2005,35,"67520",38563.15,3372,12605,2,0.425,24271.998864558,28993.802106359
"2366",2005,35,"67538",8179.05,3372,12605,2,0.09178,8294.77164270489,8481.78179012605
"2367",2005,35,"67553",7302.04,3372,12605,2,0.06054,7408.16503004454,7664.74161733851
"2368",2005,35,"67561",7623.62,3372,12605,2,0.0409,7335.05936958838,7579.77599560002
"2369",2005,35,"67579",10429.67,3372,12605,2,0.05882,17203.6022267866,11418.94092837
"2370",2005,35,"75259",8803.08,3372,12605,2,0.17769,9078.06607752089,9036.78569162286
"2371",2005,36,"67587",6808,3372,12605,2,0.34023,7442.31198538966,7225.38447862263
"2372",2005,36,"67595",7426.63,3372,12605,2,0.07044,7203.06211856363,7416.53536511903
"2373",2005,36,"67611",7697.03,3372,12605,2,0.26379,7883.72693827826,7957.44683361426
"2374",2005,36,"67637",7722.96,3372,12605,2,0.20205,7717.98247714983,7862.60119276103
"2375",2005,36,"67645",7231.01,3372,12605,2,0.14878,7029.36842508776,7294.69511031623
"2376",2005,36,"67652",8331.94,3372,12605,2,0.12904,8196.81406676782,8405.41358788605
"2377",2005,36,"67678",7348.56,3372,12605,2,0.09872,7392.73467445461,7501.62212819326
"2378",2005,36,"67686",7646.4,3372,12605,2,0.31118,7879.09075594715,7914.23329158985
"2379",2005,36,"67694",7407.09,3372,12605,2,0.24153,7288.55619378977,7520.34276193152
"2380",2005,36,"67702",6958.07,3372,12605,2,0.07438,6729.04021439849,7028.68382718285
"2381",2005,36,"67710",8320.69,3372,12605,2,0.34163,8398.19975548323,8470.63384351807
"2382",2005,36,"67736",7618.14,3372,12605,2,0.09508,7908.62267221125,7588.22106664488
"2383",2005,36,"67777",8295.8,3372,12605,2,0.19442,8388.64253013962,8446.31913639045
"2384",2005,36,"67785",7362.71,3372,12605,2,0.21206,7261.08023331917,7408.64385090464
"2385",2005,36,"67793",9374.33,3372,12605,2,0.02336,8842.5433642726,9356.91260062729
"2386",2005,36,"67801",9514.4,3372,12605,2,0.17769,9468.53007752092,9555.54097208239
"2387",2005,36,"67819",7941.53,3372,12605,2,0.35248,8082.39997370874,8104.09419145828
"2388",2005,36,"67827",11536.71,3372,12605,2,0.36438,12564.2100195045,12872.4369574486
"2389",2005,36,"67843",7602.61,3372,12605,2,0.12393,7586.65550592611,7707.06167358705
"2390",2005,36,"67850",7916.58,3372,12605,2,0.31657,8107.3234708075,8093.30362945324
"2391",2005,36,"67868",8035,3372,12605,2,0.1036,8037.70293020959,8089.97004110758
"2392",2005,36,"67876",9197.3,3372,12605,2,0.38944,9491.45030418024,9370.10399952404
"2393",2005,36,"67892",10259.53,3372,12605,2,0.23537,10878.8398053779,10415.2367333077
"2394",2005,36,"67918",7269.82,3372,12605,2,0.2962,7153.82501594546,7210.13411557709
"2395",2005,36,"67934",7985.26,3372,12605,2,0.30614,8225.3539836101,8181.90321537003
"2396",2005,36,"67959",7529.51,3372,12605,2,0.12043,7713.88008069207,7693.25622198418
"2397",2005,36,"73858",14825.5,3372,12605,2,0.35948,14141.3658241768,14328.2373570834
"2398",2005,36,"73890",8666.35,3372,12605,2,0.1014,8080.24757720527,8320.49777389461
"2399",2005,36,"73957",7432.88,3372,12605,2,0.13905,7464.50382293715,7601.07110952138
"2400",2005,36,"75044",7402.01,3372,12605,2,0.24944,7396.0872948187,7524.60531487744
"2401",2005,36,"75051",8475.66,3372,12605,2,0.32434,9384.49899482708,9044.36245936899
"2402",2005,36,"75069",7545.51,3372,12605,2,0.14136,7419.6548435916,7612.30442425514
"2403",2005,36,"75077",7628.88,3372,12605,2,0.19673,7645.92955079408,7761.11574914245
"2404",2005,37,"67967",7492.87,3372,12605,2,0.063,7509.20759749469,7753.1764662783
"2405",2005,37,"67975",8262.57,3372,12605,2,0.07178,8036.72006993894,8546.32968358358
"2406",2005,37,"67983",10943.54,3372,12605,2,0.34667,11026.9345278203,10941.2742641993
"2407",2005,37,"67991",8094.31,3372,12605,2,0.19967,7803.50666799068,8028.90515517723
"2408",2005,37,"68007",8960.37,3372,12605,2,0.02998,9568.59136285816,9378.46359390193
"2409",2005,37,"68023",9364.29,3372,12605,2,0.14248,9298.89645966652,9555.60490439243
"2410",2005,37,"68031",7524.88,3372,12605,2,0.01826,7195.9857732173,7573.72519704362
"2411",2005,37,"68049",11843.22,3372,12605,2,0.10286,17055.7981660172,12071.0271476889
"2412",2005,37,"68056",9603.61,3372,12605,2,0.02446,9483.98404077476,9364.02284452847
"2413",2005,37,"68080",7881.77,3372,12605,2,0.03264,8115.29232603605,7936.10642711225
"2414",2005,37,"68098",7835.57,3372,12605,2,0.27177,7652.85182781184,7818.52198950574
"2415",2005,37,"68106",8591.24,3372,12605,2,0.21031,8572.27352070216,8678.77999184978
"2416",2005,37,"68114",7871.66,3372,12605,2,0.17699,7578.36319247411,7793.52601410814
"2417",2005,37,"68122",8843.94,3372,12605,2,0.12988,8855.08552882398,8821.29114116926
"2418",2005,37,"68130",8962.54,3372,12605,2,0.11805,9569.65927153295,9575.04459406762
"2419",2005,37,"68155",10420.57,3372,12605,2,0.1005,11655.9022964309,10987.1556210379
"2420",2005,37,"68163",37717.86,3372,12605,2,0.13667,44485.8350137778,37598.2015348481
"2421",2005,37,"68171",19225.75,3372,12605,2,0.10394,15407.2559029466,17557.4349703329
"2422",2005,37,"68189",8719.64,3372,12605,2,0.09718,8374.03132735167,8551.91160840916
"2423",2005,37,"68197",7735.78,3372,12605,2,0.15977,7629.66622032265,7818.4384091408
"2424",2005,37,"68205",8564.62,3372,12605,2,0.28675,7997.95856781355,8232.67571093356
"2425",2005,37,"68213",8942.13,3372,12605,2,0.23187,10742.9613801438,9619.26707790667
"2426",2005,37,"68221",8338.05,3372,12605,2,0.3445,8355.06308417516,8418.93160318404
"2427",2005,37,"68296",8202.56,3372,12605,2,0.04716,7879.15745586406,8177.91454527911
"2428",2005,37,"68304",7538.43,3372,12605,2,0.09062,7568.42014748446,7653.42936191191
"2429",2005,37,"68312",10881.09,3372,12605,2,0.00866,12460.3007782897,10982.3062405357
"2430",2005,37,"68338",10114.99,3372,12605,2,0.16229,9682.78760649116,10096.5746737422
"2431",2005,37,"68346",8083.62,3372,12605,2,0.01864,8145.78662509988,8191.16373444158
"2432",2005,37,"68353",7444.43,3372,12605,2,0.04008,7436.66284710496,7644.43399169143
"2433",2005,37,"68361",7754.45,3372,12605,2,0.08706,7301.92390353217,7689.39798061063
"2434",2005,37,"68379",8423.96,3372,12605,2,0.33029,8140.01801772496,8464.50843291254
"2435",2005,37,"68387",11636.69,3372,12605,2,0.03714,12124.0767299083,11687.7234016208
"2436",2005,37,"68395",8748.91,3372,12605,2,0.31846,8982.9467604339,8762.93371079597
"2437",2005,37,"68403",24941.47,3372,12605,2,0.08666,38151.6221120767,37539.7978114588
"2438",2005,37,"68411",8133.34,3372,12605,2,0.15725,8507.8928341542,8435.31787863477
"2439",2005,37,"68437",13969.06,3372,12605,2,0.3326,11642.5710383794,11461.2741755412
"2440",2005,37,"68452",8071.42,3372,12605,2,0.17755,8073.17450051157,8354.97580401018
"2441",2005,37,"73551",7367.76,3372,12605,2,0.0418,7561.99165036289,7568.23041310087
"2442",2005,37,"73569",8263.47,3372,12605,2,0.19148,7903.78141294303,8190.49533597798
"2443",2005,37,"73791",7322.98,3372,12605,2,0.09724,7185.66814606995,7416.21375542688
"2444",2005,37,"75416",13587.1,3372,12605,2,0.29452,13431.9850918331,13721.8691171371
"2445",2005,37,"75614",8495.48,3372,12605,2,0.11455,8306.68984629894,8597.36002356165
"2446",2005,38,"68478",9488.66,3372,12605,2,0.19407,9356.11358761621,9685.33134430891
"2447",2005,39,"68486",8389.47,3372,12605,2,0.21367,8265.83836892683,8791.5059680281
"2448",2005,39,"68502",7532.61,3372,12605,2,0.1074,7656.39044903509,7727.5319910133
"2449",2005,39,"68544",7186.72,3372,12605,2,0.07598,7096.91038021985,7258.79099661847
"2450",2005,39,"68569",7835.02,3372,12605,2,0.17496,7588.99232583837,7848.91483928518
"2451",2005,39,"68577",7588.39,3372,12605,2,0.13065,8037.94820237547,7957.37224884716
"2452",2005,39,"68585",8507.61,3372,12605,2,0.22123,8738.91652743237,8711.58953755904
"2453",2005,39,"68593",7470.17,3372,12605,2,0.19757,7450.75001285026,7543.93862645424
"2454",2005,39,"68619",8519.38,3372,12605,2,0.36872,8457.0109067947,8773.58078296703
"2455",2005,39,"68627",20327.93,3372,12605,2,0.18154,106187.365445279,38315.1496824186
"2456",2005,39,"68635",8251.58,3372,12605,2,0.10268,7811.68470986235,8056.46199274434
"2457",2005,39,"68650",7338.99,3372,12605,2,0.08088,7219.02757554743,7407.86247202125
"2458",2005,39,"68676",9238.49,3372,12605,2,0.35199,9378.33645417599,9316.52909626501
"2459",2005,39,"75499",8101.31,3372,12605,2,0.11371,8090.89838424274,8156.77472147476
"2460",2005,40,"68700",7973.37,3372,12605,2,0.08446,7774.42775907253,8025.42722401467
"2461",2005,40,"68726",11404.35,3372,12605,2,0.07136,11549.0563389109,11115.2036170745
"2462",2005,40,"68759",7780.34,3372,12605,2,0.10712,7858.27729501633,7867.762755476
"2463",2005,40,"68791",7901.91,3372,12605,2,0.10794,8105.96281749979,8031.68405553713
"2464",2005,40,"68809",9481.54,3372,12605,2,0.07996,10192.1573552003,9452.04750706936
"2465",2005,40,"68825",8417.9,3372,12605,2,0.20142,8402.3723806077,8487.6833388398
"2466",2005,40,"68833",10563.19,3372,12605,2,0.27856,11703.4303127659,11360.4195477861
"2467",2005,40,"68841",7633.9,3372,12605,2,0.04456,7783.16631140451,7864.69998498461
"2468",2005,40,"75457",8280.95,3372,12605,2,0.11441,8374.49126928957,8523.41647744378
"2469",2005,40,"75465",11899.99,3372,12605,2,0.18441,13544.6767739703,12190.2407104056
"2470",2005,41,"68858",8392.07,3372,12605,2,0.27072,7492.76200024165,7839.70627702856
"2471",2005,41,"68866",10087.22,3372,12605,2,0.02818,9480.74980130921,10448.9050144353
"2472",2005,41,"68874",8630.47,3372,12605,2,0.05862,8816.128831059,8511.03324004903
"2473",2005,41,"68882",8362.23,3372,12605,2,0.05322,7604.9191464122,7919.08708441747
"2474",2005,41,"68890",7878.86,3372,12605,2,0.08784,8173.66354686996,8141.59961720501
"2475",2005,41,"68908",10356.01,3372,12605,2,0.00354,10735.9242476616,10456.0499116472
"2476",2005,41,"68916",8360.16,3372,12605,2,0.24097,8201.29388575233,8366.84650596483
"2477",2005,41,"68924",8714.3,3372,12605,2,0.08018,8934.22669050063,8881.70439364857
"2478",2005,41,"68932",8079.88,3372,12605,2,0.05354,7690.55417957646,7949.23627094556
"2479",2005,41,"68940",10915.3,3372,12605,2,0.2017,12293.7485346265,11808.6187736425
"2480",2005,41,"68957",11948.31,3372,12605,2,0.02038,11634.2273679305,11783.9569767051
"2481",2005,41,"68965",10061.98,3372,12605,2,0.02322,9861.93078726327,9930.47099479467
"2482",2005,41,"68973",7897.34,3372,12605,2,0.07386,7701.47178550655,7985.34499027264
"2483",2005,41,"68981",13740.92,3372,12605,2,0.01966,13886.406543311,13425.3324454743
"2484",2005,41,"68999",13442.5,3372,12605,2,0.40862,11088.0573544627,12361.0140857403
"2485",2005,41,"69005",10686.76,3372,12605,2,0.21178,9877.03707930045,10549.3211969355
"2486",2005,41,"69013",8290.65,3372,12605,2,0.10728,8209.22381159848,8230.70153056754
"2487",2005,41,"69021",8880.05,3372,12605,2,0.0223,8511.56256691608,8928.57356241676
"2488",2005,41,"69039",8239.14,3372,12605,2,0.0811,7969.18091084784,8193.20545330664
"2489",2005,41,"69047",11173.32,3372,12605,2,0.0525,12649.6753217926,11679.0026067947
"2490",2005,41,"69062",12427.28,3372,12605,2,0.0829,12907.3564723968,12463.8261493146
"2491",2005,41,"69070",8372.17,3372,12605,2,0.09074,8234.46978492105,8258.73795853427
"2492",2005,41,"69088",12743.68,3372,12605,2,0.02566,12946.0574151408,12190.5822529508
"2493",2005,42,"69104",13270.52,3372,12605,2,0.0077,14685.6356787969,12603.7833118507
"2494",2005,42,"69112",9436.75,3372,12605,2,0.15858,17530.6998157431,18042.4932778467
"2495",2005,42,"69120",7908.12,3372,12605,2,0.36809,8057.08781025254,8159.63981310029
"2496",2005,42,"69138",8369.95,3372,12605,2,0.08634,8276.67607891255,8210.97348033423
"2497",2005,42,"69146",8204.18,3372,12605,2,0.20758,9084.18476901962,8342.83586366111
"2498",2005,42,"69161",15480.6,3372,12605,2,0.005,16955.9968364736,14962.083132156
"2499",2005,42,"69179",21903.63,3372,12605,2,0.09432,21837.6799684462,18047.0284594863
"2500",2005,42,"69195",9983.65,3372,12605,2,0.10032,10076.5988402759,9738.66915717146
"2501",2005,42,"69203",7986.77,3372,12605,2,0.33722,7892.79407968832,7986.96534009874
"2502",2005,42,"69211",7846.9,3372,12605,2,0.07122,8631.36276190145,8089.84958514996
"2503",2005,42,"69229",8128.18,3372,12605,2,0.1919,8066.57114397112,8155.60704577725
"2504",2005,42,"69245",18288.35,3372,12605,2,0.02212,19366.0711107612,17499.0941292899
"2505",2005,42,"69252",21904.01,3372,12605,2,0.01856,23907.3598668087,21955.444491283
"2506",2005,42,"69260",7666.06,3372,12605,2,0.09484,8109.04939733806,7881.69884661643
